idurl,url,autor,dia,mes,ano
5336,www.infomoney.com.br/-/reforma-da-previdencia-plenario-do-senado-vota-proposta-em-segundo-turno-acompanhe/," Marcos Mortari ",22,out,2019
5337,www.infomoney.com.br/-/bolsonaro-diz-que-nestor-forster-e-bom-nome-para-embaixador-nos-eua/," Agência Brasil ",22,out,2019
5338,www.infomoney.com.br/colunistas/panorama-politico/paulo-guedes-prepara-agenda-economica-do-congresso-para-2020/," XP Política ",22,out,2019
5339,www.infomoney.com.br/-/reforma-da-previdencia-ccj-do-senado-volta-a-debater-proposta-acompanhe/," Marcos Mortari ",22,out,2019
5340,www.infomoney.com.br/-/justin-trudeau-ganha-eleicoes-no-canada-mas-perde-maioria-absoluta/," Agência Brasil ",22,out,2019
5341,www.infomoney.com.br/-/pec-emergencial-e-reforma-administrativa-sao-as-prioridades-diz-rodrigo-maia/," Estadão Conteúdo ",22,out,2019
5342,www.infomoney.com.br/-/protestos-reacendem-risco-politico-na-america-latina/," Bloomberg ",22,out,2019
5343,www.infomoney.com.br/-/mesmo-com-crise-no-psl-reforma-deve-ser-aprovada-diz-professor-da-fgv/," Estadão Conteúdo ",21,out,2019
5344,www.infomoney.com.br/-/nomeacao-de-eduardo-bolsonaro-para-lideranca-foi-quebra-de-acordo-diz-aliado-de-bivar/," Marcos Mortari ",21,out,2019
5345,www.infomoney.com.br/-/eduardo-bolsonaro-e-o-novo-lider-do-psl-na-camara/," Equipe InfoMoney ",21,out,2019
5346,www.infomoney.com.br/-/paulo-guedes-e-eleito-melhor-ministro-da-economia-da-america-latina-por-revista-inglesa/," Lara Rizério ",21,out,2019
5347,www.infomoney.com.br/-/governo-e-acusado-de-tomar-texto-de-deputado/," Estadão Conteúdo ",21,out,2019
5348,www.infomoney.com.br/-/boris-johnson-tenta-nova-votacao-de-acordo-do-brexit-apos-reves-no-sabado/," Agência Brasil ",21,out,2019
5349,www.infomoney.com.br/economia/estamos-em-guerra-diz-presidente-do-chile-sobre-protestos/," ANSA Brasil ",21,out,2019
5350,www.infomoney.com.br/colunistas/um-brasil/pobreza-pode-ser-combatida-com-mais-capitalismo-diz-yaron-brook/," Um Brasil ",18,out,2019
5351,www.infomoney.com.br/economia/arminio-fraga-ve-obscurantismo-e-ambiente-envenenado-como-entraves-a-economia/," Estadão Conteúdo ",18,out,2019
5352,www.infomoney.com.br/-/fhc-mexer-na-aposentadoria-de-militar-e-em-grandes-fortunas-e-complicado/," Estadão Conteúdo ",18,out,2019
5353,www.infomoney.com.br/mercados/projeto-de-privatizacao-da-eletrobras-chega-ao-congresso-em-novembro/," Equipe InfoMoney ",18,out,2019
5354,www.infomoney.com.br/-/crise-com-psl-e-calendario-apertado-forcam-governo-a-alterar-agenda-economica-para-o-resto-do-ano/," Marcos Mortari ",18,out,2019
5355,www.infomoney.com.br/-/crise-com-psl-complica-eduardo-bolsonaro-como-embaixador/," Equipe InfoMoney ",18,out,2019
5356,www.infomoney.com.br/-/governo-adia-reforma-tributaria-e-prioriza-reducao-de-r-30-bilhoes-em-gastos/," Estadão Conteúdo ",18,out,2019
5357,www.infomoney.com.br/-/lider-do-psl-chama-bolsonaro-de-vagabundo-e-diz-que-vai-implodir-governo/," Marcos Mortari ",17,out,2019
5358,www.infomoney.com.br/-/stf-inicia-julgamento-sobre-prisao-apos-condenacao-em-segunda-instancia-acompanhe/," Marcos Mortari ",17,out,2019
5359,www.infomoney.com.br/-/bolsonaro-tira-joice-hasselmann-da-lideranca-do-governo/," Rodrigo Tolotti ",17,out,2019
5360,www.infomoney.com.br/-/em-derrota-para-bolsonaro-delegado-waldir-e-mantido-lider-do-psl-na-camara/," Marcos Mortari ",17,out,2019
5361,www.infomoney.com.br/-/juiz-federal-absolve-temer-em-caso-de-conversa-com-joesley/," Ricardo Bomfim ",17,out,2019
5362,www.infomoney.com.br/-/bolsonaro-vs-psl-guerra-por-assinaturas-leva-relacao-ao-pior-momento/," Marcos Mortari ",17,out,2019
5363,www.infomoney.com.br/economia/senado-aprova-projeto-que-prorroga-apropriacao-de-creditos-do-icms-por-estados/," Estadão Conteúdo ",17,out,2019
5364,www.infomoney.com.br/minhas-financas/bolsonaro-aprova-mp-que-regulariza-dividas-com-a-uniao-desconto-chega-a-70-para-pessoa-fisica-e-microempresa/," Giovanna Sutto ",16,out,2019
5365,www.infomoney.com.br/colunistas/panorama-politico/o-conflito-bolsonaro-vs-psl-e-suas-consequencias/," XP Política ",16,out,2019
5366,www.infomoney.com.br/-/reforma-tributaria-emperra-com-conflitos-e-perde-espaco-na-agenda-economica/," Marcos Mortari ",16,out,2019
5367,www.infomoney.com.br/-/ha-entendimento-sobre-votar-2o-turno-da-reforma-da-previdencia-dia-22-diz-alcolumbre/," Estadão Conteúdo ",16,out,2019
5368,www.infomoney.com.br/-/agenda-liberal-de-guedes-deve-ser-desafiada-em-2020/," Bloomberg ",16,out,2019
5369,www.infomoney.com.br/economia/senado-aprova-projeto-de-lei-da-cessao-onerosa-texto-vai-a-sancao-presidencial/," Agência Brasil ",16,out,2019
5370,www.infomoney.com.br/-/argentina-sem-pesquisas-duas-semanas-antes-de-eleicoes/," Bloomberg ",16,out,2019
5371,www.infomoney.com.br/-/elizabeth-warren-a-candidata-que-assusta-wall-street-desponta-como-favorita-no-debate-dos-democratas/," Sérgio Teixeira Jr.  ",16,out,2019
5372,www.infomoney.com.br/-/warren-vs-biden-e-impeachment-devem-marcar-debate-democrata-nos-eua/," Rodrigo Tolotti ",15,out,2019
5373,www.infomoney.com.br/-/tabata-e-outros-6-deputados-vao-a-justica-contra-pdt-e-psb-para-preservarem-seus-mandatos/," Marcos Mortari ",15,out,2019
5374,www.infomoney.com.br/-/comissao-do-senado-aprova-cessao-onerosa-e-texto-vai-a-plenario/," Agência Brasil ",15,out,2019
5375,www.infomoney.com.br/colunistas/gestao-publica-em-pauta/estimular-a-competitividade-e-incentivar-a-inovacao-e-o-uso-de-dados-nas-politicas-publicas/," Equipe InfoMoney ",15,out,2019
5376,www.infomoney.com.br/minhas-financas/governo-vai-propor-fim-da-multa-de-10-do-fgts-para-empregador/," Agência Brasil ",15,out,2019
5377,www.infomoney.com.br/-/luciano-bivar-e-alvo-de-buscas-da-pf-em-investigacao-sobre-candidaturas-laranjas/," Marcos Mortari ",15,out,2019
5378,www.infomoney.com.br/-/para-40-lava-jato-cometeu-excessos-e-parte-das-decisoes-deve-ser-revista/," Marcos Mortari ",15,out,2019
5379,www.infomoney.com.br/-/cresce-numero-de-brasileiros-que-defendem-privatizacoes-mas-contrarios-sao-maioria/," Marcos Mortari ",15,out,2019
5380,www.infomoney.com.br/-/xp-ipespe-bolsonaro-e-otimo-ou-bom-para-33-e-ruim-ou-pessimo-para-38/," Marcos Mortari ",15,out,2019
5381,www.infomoney.com.br/economia/economia-anuncia-liberacao-de-r-7268-bilhoes-apos-leilao-de-petroleo/," Estadão Conteúdo ",14,out,2019
5382,www.infomoney.com.br/colunistas/panorama-politico/stf-deve-mudar-entendimento-sobre-prisao-em-segunda-instancia/," XP Política ",14,out,2019
5383,www.infomoney.com.br/-/presidente-da-comissao-quer-votar-nesta-semana-projeto-de-reforma-da-previdencia-dos-militares/," Estadão Conteúdo ",14,out,2019
5384,www.infomoney.com.br/economia/previdencia-sera-votada-dia-22-no-senado-agenda-avancara-com-regra-de-ouro-e-administrativa/," Bloomberg ",14,out,2019
5385,www.infomoney.com.br/economia/diretor-diz-que-brasil-ja-e-um-key-partner-da-ocde-e-ja-esta-perto-da-organizacao/," Estadão Conteúdo ",14,out,2019
5386,www.infomoney.com.br/economia/meirelles-diz-que-ha-erro-na-execucao-da-agenda-economica-do-governo-federal/," Estadão Conteúdo ",14,out,2019
5387,www.infomoney.com.br/colunistas/ifl-instituto-de-formacao-de-lideres/sistema-de-voto-qual-escolher/," IFL - Instituto de Formação de Líderes ",14,out,2019
5388,www.infomoney.com.br/-/stf-julga-na-quinta-acoes-sobre-prisao-apos-segunda-instancia/," Agência Brasil ",14,out,2019
5389,www.infomoney.com.br/economia/governo-do-equador-revoga-decreto-de-fim-dos-subsidios-aos-combustiveis-apos-protestos/," Agência Brasil ",14,out,2019
5390,www.infomoney.com.br/minhas-financas/aumento-real-do-salario-minimo-depende-de-reforma-do-estado-diz-maia/," Estadão Conteúdo ",14,out,2019
5391,www.infomoney.com.br/-/caixa-rouba-r-7-bilhoes-por-ano-do-trabalhador-com-taxa-do-fgts-diz-maia/," Equipe InfoMoney ",14,out,2019
5392,www.infomoney.com.br/-/bolsonaro-nao-cita-franca-em-lancamento-de-submarino-financiado-pelo-pais-europeu/," Agência Brasil ",11,out,2019
5393,www.infomoney.com.br/-/mercado-ve-risco-de-teto-de-gastos-estourar-ate-2022-mostra-sondagem-xp/," Marcos Mortari ",11,out,2019
5394,www.infomoney.com.br/-/apos-previdencia-guedes-mira-distorcoes-no-funcionalismo/," Marcos Mortari ",11,out,2019
5395,www.infomoney.com.br/colunistas/um-brasil/veia-empreendedora-e-sufocada-no-brasil-diz-ceo-da-votorantim/," Um Brasil ",11,out,2019
5396,www.infomoney.com.br/-/collor-e-alvo-de-operacao-da-pf-por-suspeita-de-lavagem-de-dinheiro/," Ricardo Bomfim ",11,out,2019
5397,www.infomoney.com.br/-/bolsonaro-diz-que-vai-chegar-a-hora-do-brasil-na-ocde-e-que-selic-pode-cair-para-45-em-2019/," Agência Brasil ",11,out,2019
5398,www.infomoney.com.br/-/bolsonaro-visita-paises-do-oriente-medio-em-busca-de-investimentos/," Agência Brasil ",11,out,2019
5399,www.infomoney.com.br/-/briga-com-cupula-do-psl-deixa-bolsonaro-exposto-ao-discurso-da-campanha/," Marcos Mortari ",10,out,2019
5400,www.infomoney.com.br/economia/equador-entra-no-olho-do-furacao-e-sonho-liberal-sofre-novo-reves-na-america-latina/," Lara Rizério ",10,out,2019
5401,www.infomoney.com.br/-/cessao-onerosa-e-grande-acordo-politico-e-a-nova-politica-diz-guedes/," Estadão Conteúdo ",10,out,2019
5402,www.infomoney.com.br/-/44-do-congresso-defende-privatizacao-da-maioria-das-estatais/," Marcos Mortari ",10,out,2019
5403,www.infomoney.com.br/-/saneamento-pode-ter-regras-mais-rigidas-para-renovacao-de-contratos/," Estadão Conteúdo ",10,out,2019
5404,www.infomoney.com.br/-/camara-aprova-rateio-de-parte-dos-recursos-da-cessao-onerosa/," Agência Brasil ",10,out,2019
5405,www.infomoney.com.br/-/governo-quer-se-concentrar-no-pacto-federativo-apos-aprovar-reforma-diz-guedes/," Estadão Conteúdo ",9,out,2019
5406,www.infomoney.com.br/-/e-se-bolsonaro-sair-do-psl-entenda-os-riscos-politicos-com-o-movimento/," Marcos Mortari ",9,out,2019
5407,www.infomoney.com.br/-/ministro-diz-que-oleo-no-nordeste-vem-muito-provavelmente-da-venezuela/," Agência Brasil ",9,out,2019
5408,www.infomoney.com.br/-/comissao-especial-da-camara-cancela-sessao-que-votaria-reforma-dos-militares/," Estadão Conteúdo ",9,out,2019
5409,www.infomoney.com.br/-/acordo-sobre-megaleilao-do-pre-sal-abre-caminho-para-votacao-da-previdencia/," Marcos Mortari ",9,out,2019
5410,www.infomoney.com.br/-/bolsonaro-x-psl-o-que-esta-por-tras-da-nova-briga-entre-presidente-e-partido/," Marcos Mortari ",8,out,2019
5411,www.infomoney.com.br/colunistas/panorama-politico/lider-do-governo-anuncia-acordo-para-votar-cessao-onerosa-e-destravar-previdencia/," XP Política ",8,out,2019
5412,www.infomoney.com.br/-/tabata-amaral-os-dois-lados-piraram-estao-sem-nenhuma-nocao-da-realidade/," Marcos Mortari ",8,out,2019
5413,www.infomoney.com.br/-/governadores-de-estados-exportadores-querem-fatia-maior-do-leilao-do-petroleo/," Estadão Conteúdo ",8,out,2019
5414,www.infomoney.com.br/-/previdencia-governadores-discutem-pauta-que-pode-destravar-votacao-da-reforma/," Estadão Conteúdo ",8,out,2019
5415,www.infomoney.com.br/-/viagem-a-china-com-tudo-pago-impressiona-parlamentares-brasileiros/," Bloomberg ",8,out,2019
5416,www.infomoney.com.br/-/bolsonaro-petroleo-pode-ter-sido-despejado-criminosamente/," Agência Brasil ",8,out,2019
5417,www.infomoney.com.br/economia/para-economistas-mudar-rh-do-estado-e-essencial/," Estadão Conteúdo ",8,out,2019
5418,www.infomoney.com.br/-/maia-diz-que-deve-avancar-pacto-federativo-envolvendo-gastos-e-desindexacao/," Estadão Conteúdo ",7,out,2019
5419,www.infomoney.com.br/-/segundo-turno-da-reforma-deve-ficar-para-o-dia-22-diz-lider-do-psl-no-senado/," Estadão Conteúdo ",7,out,2019
5420,www.infomoney.com.br/-/tabata-amaral-fala-sobre-educacao-reformas-e-divergencias-com-pdt-acompanhe-ao-vivo/," Marcos Mortari ",7,out,2019
5421,www.infomoney.com.br/-/xp-ipespe-datena-e-russomanno-lideram-intencoes-de-voto-para-a-prefeitura-de-sao-paulo/," Lara Rizério ",7,out,2019
5422,www.infomoney.com.br/mercados/encontro-eua-china-ipca-e-ata-do-fomc-o-que-voce-precisa-acompanhar-na-proxima-semana/," Rodrigo Tolotti ",4,out,2019
5423,www.infomoney.com.br/colunistas/um-brasil/empresa-tem-papel-de-ser-agente-de-transformacao-social-diz-guilherme-leal/," Um Brasil ",4,out,2019
5424,www.infomoney.com.br/-/ministro-do-turismo-e-denunciado-em-caso-envolvendo-candidaturas-laranja/," Marcos Mortari ",4,out,2019
5425,www.infomoney.com.br/-/governo-entra-em-campo-para-conter-guerra-entre-camara-e-senado/," Marcos Mortari ",4,out,2019
5426,www.infomoney.com.br/economia/presidente-da-venezuela-anuncia-visita-a-coreia-do-norte/," Equipe InfoMoney ",4,out,2019
5427,www.infomoney.com.br/-/multa-de-10-do-fgts-deve-ser-extinta-com-mp-construtoras-sao-prejudicadas/," Paula Zogbi ",4,out,2019
5428,www.infomoney.com.br/-/reforma-da-previdencia-manutencao-de-abono-salarial-beneficia-mais-sudeste/," Estadão Conteúdo ",4,out,2019
5429,www.infomoney.com.br/-/o-que-os-parlamentares-devem-ganhar-para-acabar-com-a-disputa-que-ameaca-a-previdencia/," Estadão Conteúdo ",4,out,2019
5430,www.infomoney.com.br/-/chance-de-2o-turno-da-reforma-antes-do-dia-22-e-zero-diz-vice-lider-do-governo/," Estadão Conteúdo ",3,out,2019
5431,www.infomoney.com.br/-/reforma-da-previdencia-como-um-impasse-pode-atrasar-a-votacao-em-segundo-turno/," Marcos Mortari ",3,out,2019
5432,www.infomoney.com.br/mercados/fase-final-da-saga-da-previdencia-traz-mais-risco-que-recompensa/," Bloomberg ",3,out,2019
5433,www.infomoney.com.br/economia/apos-derrota-na-previdencia-paulo-guedes-manda-compensar-cada-bilhao-perdido/," Estadão Conteúdo ",3,out,2019
5434,www.infomoney.com.br/colunistas/panorama-politico/stf-adia-decisao-sobre-anulacao-de-processos-da-lava-jato/," XP Política ",2,out,2019
5435,www.infomoney.com.br/-/stf-retoma-julgamento-sobre-alegacoes-finais-que-pode-anular-condenacoes-da-lava-jato/," Marcos Mortari ",2,out,2019
5436,www.infomoney.com.br/-/maia-se-tornou-presa-de-achacador-diz-cid-gomes-presidente-da-camara-rebate/," Estadão Conteúdo ",2,out,2019
5437,www.infomoney.com.br/-/reforma-da-previdencia-senado-retoma-votacao-de-destaques-apos-desidratacao-de-r-76-bilhoes/," Marcos Mortari ",2,out,2019
5438,www.infomoney.com.br/-/stf-retoma-hoje-analise-de-tese-que-pode-anular-sentencas-da-lava-jato/," Agência Brasil ",2,out,2019
5439,www.infomoney.com.br/-/nao-ha-plano-b-e-se-nao-fizer-a-reforma-pais-quebra-em-2-anos-diz-bolsonaro/," Estadão Conteúdo ",2,out,2019
5440,www.infomoney.com.br/-/reforma-da-previdencia-os-fatores-que-explicam-a-derrota-que-custou-r-76-bilhoes-ao-governo/," Marcos Mortari ",2,out,2019
5441,www.infomoney.com.br/economia/divisao-dos-recursos-do-leilao-do-pre-sal-pode-comprometer-meta-fiscal/," Estadão Conteúdo ",2,out,2019
5442,www.infomoney.com.br/-/lava-jato-no-rio-cumpre-14-mandados-de-prisao-contra-fraudes-na-receita/," Equipe InfoMoney ",2,out,2019
5443,www.infomoney.com.br/-/previdencia-em-derrota-para-o-governo-senado-mantem-abono-para-quem-ganha-ate-2-salarios-e-reduz-economia-em-r-76-bi/," Estadão Conteúdo ",2,out,2019
5444,www.infomoney.com.br/-/bezerra-governo-calcula-de-56-a-60-votos-pela-previdencia-no-plenario-do-senado/," Estadão Conteúdo ",1,out,2019
5445,www.infomoney.com.br/-/senado-realiza-sessao-para-votar-reforma-da-previdencia/," Marcos Mortari ",1,out,2019
5446,www.infomoney.com.br/-/senadores-ameacam-parar-previdencia-se-o-governo-nao-cumprir-compromissos/," Estadão Conteúdo ",1,out,2019
5447,www.infomoney.com.br/-/lula-recusa-regime-semiaberto-quais-os-recados-politicos-com-este-movimento/," Marcos Mortari ",1,out,2019
5448,www.infomoney.com.br/-/reforma-da-previdencia-ccj-do-senado-realiza-sessao-para-votar-proposta/," Marcos Mortari ",1,out,2019
5449,www.infomoney.com.br/-/reforma-da-previdencia-comeca-terca-feira-com-novo-risco-de-atraso-no-senado/," Marcos Mortari ",1,out,2019
5450,www.infomoney.com.br/-/policia-federal-deflagra-4a-fase-da-operacao-carne-fraca-e-cumpre-68-mandados-em-nove-estados/," Equipe InfoMoney ",1,out,2019
5451,www.infomoney.com.br/-/xp-politica-reune-especialistas-para-discutir-rumos-da-reforma-tributaria-acompanhe-ao-vivo/," Equipe InfoMoney ",30,set,2019
5452,www.infomoney.com.br/-/forbes-ve-brasil-testando-a-paciencia-de-wall-street-enquanto-wsj-aponta-revolucao-no-mercado-com-bolsonaro/," Lara Rizério ",30,set,2019
5453,www.infomoney.com.br/-/primeiro-turno-da-previdencia-sera-na-terca-feira-reforca-presidente-do-senado/," Estadão Conteúdo ",30,set,2019
5454,www.infomoney.com.br/mercados/lei-de-fhc-pode-turbinar-privatizacoes-mas-nao-permite-venda-de-joias-da-coroa/," Estadão Conteúdo ",30,set,2019
5455,www.infomoney.com.br/-/apos-fogo-amigo-guedes-faz-ofensiva-por-reformas/," Estadão Conteúdo ",29,set,2019
5456,www.infomoney.com.br/colunistas/um-brasil/desafios-para-reforma-tributaria-no-brasil-sao-gigantes/," Um Brasil ",27,set,2019
5457,www.infomoney.com.br/-/forca-tarefa-da-lava-jato-pede-que-lula-va-para-o-regime-semiaberto/," Marcos Mortari ",27,set,2019
5458,www.infomoney.com.br/mercados/previdencia-guerra-comercial-e-payroll-o-que-voce-precisa-acompanhar-na-proxima-semana/," Rodrigo Tolotti ",27,set,2019
5459,www.infomoney.com.br/-/base-estimada-de-bolsonaro-no-congresso-chega-ao-menor-patamar/," Marcos Mortari ",27,set,2019
5460,www.infomoney.com.br/-/pf-cumpre-mandados-de-busca-e-apreensao-em-enderecos-ligados-a-janot-um-dia-apos-fala-sobre-gilmar/," Equipe InfoMoney ",27,set,2019
5461,www.infomoney.com.br/colunistas/panorama-politico/grupo-do-senado-ameaca-atrasar-previdencia-por-insatisfacao-com-cessao-onerosa/," XP Política ",27,set,2019
5462,www.infomoney.com.br/colunistas/economia-e-politica-direto-ao-ponto/relembre-toda-a-ofensiva-contra-a-lava-jato/," Alan Ghani ",27,set,2019
5463,www.infomoney.com.br/-/promessa-de-palocci-de-entregar-stf-decepcao-com-moro-as-revelacoes-de-janot-alem-do-caso-gilmar-mendes/," Ricardo Bomfim ",27,set,2019
5464,www.infomoney.com.br/-/analistas-mantem-otimismo-com-previdencia-e-veem-pacote-de-r-1-trilhao-aprovado/," Marcos Mortari ",27,set,2019
5465,www.infomoney.com.br/-/gilmar-mendes-ironiza-tentativa-de-assassinato-e-diz-que-janot-deveria-procurar-ajuda-psiquiatrica/," Ricardo Bomfim ",27,set,2019
5466,www.infomoney.com.br/-/inss-poupa-r-437-bilhoes-com-pente-fino-de-beneficios/," Estadão Conteúdo ",27,set,2019
5467,www.infomoney.com.br/-/policia-federal-deflagra-a-66a-fase-da-lava-jato-com-mira-em-esquema-no-banco-do-brasil/," Equipe InfoMoney ",27,set,2019
5468,www.infomoney.com.br/colunistas/panorama-politico/maioria-no-stf-vota-a-favor-de-tese-que-pode-anular-sentencas-da-lava-jato/," XP Política ",26,set,2019
5469,www.infomoney.com.br/-/projeto-quer-multas-de-transito-de-ate-r-40-mil-conforme-renda-do-infrator/," Allan Gavioli ",26,set,2019
5470,www.infomoney.com.br/-/reforma-tributaria-e-a-ultima-janela-de-oportunidade-desta-geracao-diz-relator/," Marcos Mortari ",26,set,2019
5471,www.infomoney.com.br/-/augusto-aras-toma-posse-na-pgr-e-diz-que-atuara-com-independencia/," Agência Brasil ",26,set,2019
5472,www.infomoney.com.br/economia/senado-aprova-mp-que-cria-estatal-de-navegacao-aerea-texto-vai-a-sancao-presidencial/," Estadão Conteúdo ",26,set,2019
5473,www.infomoney.com.br/-/apos-voto-de-fachin-stf-interrompe-julgamento-que-pode-afetar-lava-jato/," Agência Brasil ",25,set,2019
5474,www.infomoney.com.br/-/apos-bate-boca-entre-guedes-e-deputado-do-psol-sessao-sobre-orcamento-e-encerrada/," Estadão Conteúdo ",25,set,2019
5475,www.infomoney.com.br/-/conte-com-esse-presidente-da-camara-diz-maia-a-guedes-citando-convergencia/," Estadão Conteúdo ",25,set,2019
5476,www.infomoney.com.br/-/senado-aprova-indicacao-de-augusto-aras-para-a-pgr/," Marcos Mortari ",25,set,2019
5477,www.infomoney.com.br/-/indicacao-de-augusto-aras-e-aprovada-na-ccj-em-meio-a-criticas-a-lava-jato/," Marcos Mortari ",25,set,2019
5478,www.infomoney.com.br/-/maneira-de-bolsonaro-governar-e-reprovada-por-50-da-populacao-segundo-cni-ibope/," Ricardo Bomfim ",25,set,2019
5479,www.infomoney.com.br/-/aras-indicacao-de-eduardo-bolsonaro-a-embaixada-nao-seria-nepotismo/," Agência Brasil ",25,set,2019
5480,www.infomoney.com.br/-/luciano-huck-leva-ex-traficante-a-palco-de-evento-e-diz-favela-virou-paisagem/," Paula Zogbi ",25,set,2019
5481,www.infomoney.com.br/colunistas/panorama-politico/lula-e-a-possivel-anulacao-de-condenacoes-pelo-stf/," XP Política ",25,set,2019
5482,www.infomoney.com.br/-/governo-de-sp-lanca-programa-de-habitacao-com-r-1-bi-de-investimentos/," Estadão Conteúdo ",25,set,2019
5483,www.infomoney.com.br/-/ccj-do-senado-sabatina-indicado-a-procuradoria-geral-da-republica-nesta-quarta/," Agência Brasil ",25,set,2019
5484,www.infomoney.com.br/mercados/governo-tenta-blindar-previdencia-de-insurreicao-de-lideres-no-senado/," Estadão Conteúdo ",25,set,2019
5485,www.infomoney.com.br/-/alcolumbre-adia-votacao-da-previdencia-no-senado-para-quarta-feira/," Equipe InfoMoney ",23,set,2019
5486,www.infomoney.com.br/-/stf-julga-na-4a-se-anula-mais-uma-condenacao-da-lava-jato/," Equipe InfoMoney ",23,set,2019
5487,www.infomoney.com.br/-/franca-e-uma-nacao-amazonica-diz-macron-durante-evento-na-onu/," Bloomberg ",23,set,2019
5488,www.infomoney.com.br/-/paulo-guedes-e-romeu-zema-participam-do-forum-liberdade-e-democracia-2019-em-bh-acompanhe/," Equipe InfoMoney ",23,set,2019
5489,www.infomoney.com.br/-/compromissos-firmados-entre-bolsonaro-e-trump-ficam-no-papel/," Estadão Conteúdo ",23,set,2019
5490,www.infomoney.com.br/-/bolsonaro-viaja-aos-eua-para-participar-da-assembleia-geral-da-onu/," Equipe InfoMoney ",23,set,2019
5491,www.infomoney.com.br/-/reforma-eleitoral-realca-tensao-entre-deputados-e-senadores-e-mantem-duvidas-para-reforma-tributaria/," Marcos Mortari ",20,set,2019
5492,www.infomoney.com.br/-/bolsonaro-na-onu-previdencia-e-pib-dos-eua-o-que-voce-precisa-acompanhar-na-proxima-semana/," Rodrigo Tolotti ",20,set,2019
5493,www.infomoney.com.br/-/bolsonaro-e-liberado-para-assembleia-geral-da-onu-em-nova-york/," Equipe InfoMoney ",20,set,2019
5494,www.infomoney.com.br/-/venda-do-banrisul-em-si-nao-resolve-o-problema-diz-governador-do-rs/," Estadão Conteúdo ",20,set,2019
5495,www.infomoney.com.br/-/brasil-condena-ataques-a-instalacoes-petroliferas-na-arabia-saudita/," Equipe InfoMoney ",19,set,2019
5496,www.infomoney.com.br/-/bolsonaro-esta-determinado-a-enfrentar-assembleia-geral-da-onu/," Bloomberg ",19,set,2019
5497,www.infomoney.com.br/-/governo-vai-aguardar-os-acontecimentos-diz-onyx-sobre-bezerra/," Equipe InfoMoney ",19,set,2019
5498,www.infomoney.com.br/-/cpmf-ir-ou-iva-as-alternativas-em-estudo-para-desonerar-a-folha-de-pagamentos-na-reforma-tributaria/," Marcos Mortari ",19,set,2019
5499,www.infomoney.com.br/-/previdencia-tasso-apresenta-novo-parecer-da-reforma-e-acata-apenas-uma-das-77-emendas/," Equipe InfoMoney ",19,set,2019
5500,www.infomoney.com.br/-/projeto-que-altera-fundo-eleitoral-e-aprovado-na-camara-veja-o-que-muda/," Equipe InfoMoney ",19,set,2019
5501,www.infomoney.com.br/-/pf-mira-lider-do-governo-no-senado-fernando-bezerra-coelho-e-faz-buscas-no-congresso-nacional/," Lara Rizério ",19,set,2019
5502,www.infomoney.com.br/-/deputados-articulam-volta-de-pontos-polemicos-do-pl-das-regras-eleitorais/," Marcos Mortari ",18,set,2019
5503,www.infomoney.com.br/-/relator-da-reforma-tributaria-propoe-zona-franca-do-ma-seu-reduto-eleitoral/," Estadão Conteúdo ",18,set,2019
5504,www.infomoney.com.br/-/para-compensar-desoneracao-da-folha-governo-pode-desistir-de-alivio-no-ir/," Estadão Conteúdo ",18,set,2019
5505,www.infomoney.com.br/-/alcides-martins-assume-pgr-e-anuncia-retorno-de-membros-da-lava-jato/," Equipe InfoMoney ",18,set,2019
5506,www.infomoney.com.br/-/ccj-do-senado-confirma-sabatina-de-candidato-a-pgr-para-o-dia-25/," Equipe InfoMoney ",18,set,2019
5507,www.infomoney.com.br/-/guedes-diz-que-proposta-de-reforma-tributaria-do-governo-ja-esta-pronta/," Estadão Conteúdo ",18,set,2019
5508,www.infomoney.com.br/-/nao-desistimos-de-ir-na-direcao-da-capitalizacao-diz-guedes/," Estadão Conteúdo ",18,set,2019
5509,www.infomoney.com.br/colunistas/um-brasil/governo-enfraquece-instituicoes-para-seguir-governando-diz-marcos-nobre/," Um Brasil ",17,set,2019
5510,www.infomoney.com.br/-/cpi-da-lava-toga-alimenta-debate-sobre-ativismo-judicial-e-crise-institucional/," Marcos Mortari ",17,set,2019
5511,www.infomoney.com.br/-/bolsonaro-sanciona-projeto-que-amplia-posse-de-arma-no-campo/," Equipe InfoMoney ",17,set,2019
5512,www.infomoney.com.br/-/stf-homologa-acordo-para-uso-de-fundo-de-r-26-bi-da-petrobras-para-amazonia-e-educacao/," Equipe InfoMoney ",17,set,2019
5513,www.infomoney.com.br/-/governo-zera-tarifa-de-importacao-de-centenas-de-produtos/," Equipe InfoMoney ",17,set,2019
5514,www.infomoney.com.br/-/nao-vamos-insistir-na-cpmf-afirma-bolsonaro/," Estadão Conteúdo ",17,set,2019
5515,www.infomoney.com.br/-/justica-rejeita-denuncia-contra-lula-e-seu-irmao/," Equipe InfoMoney ",17,set,2019
5516,www.infomoney.com.br/-/promessa-de-liberar-recursos-causa-desgaste-no-governo/," Estadão Conteúdo ",17,set,2019
5517,www.infomoney.com.br/-/marcos-nobre-uma-fotografia-do-sistema-politico-brasileiro-sob-bolsonaro/," Marcos Mortari ",16,set,2019
5518,www.infomoney.com.br/-/brasil-esta-no-pior-dos-mundos-para-as-contas-publicas-diz-pedro-paulo/," Marcos Mortari ",16,set,2019
